texto,categoria,metadados_json
Diagnóstico CID-10 código C448: Neoplasia maligna da pele com lesão invasiva.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C448""}"
"Diagnóstico CID-10 código C449: Neoplasia maligna da pele, não especificada.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C449""}"
Diagnóstico CID-10 código C480: Neoplasia maligna do retroperitônio.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C480""}"
"Diagnóstico CID-10 código C490: Neoplasia maligna do tecido conjuntivo e tecidos moles da cabeça, face e pescoço.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C490""}"
"Diagnóstico CID-10 código C491: Neoplasia maligna do tecido conjuntivo e tecidos moles dos membros superiores, incluindo ombro.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C491""}"
"Diagnóstico CID-10 código C492: Neoplasia maligna do tecido conjuntivo e tecidos moles dos membros inferiores, incluindo quadril.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C492""}"
Diagnóstico CID-10 código C493: Neoplasia maligna do tecido conjuntivo e tecidos moles do tórax.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C493""}"
Diagnóstico CID-10 código C495: Neoplasia maligna do tecido conjuntivo e tecidos moles da pelve.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C495""}"
Diagnóstico CID-10 código C496: Neoplasia maligna do tecido conjuntivo e tecidos moles do tronco.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C496""}"
Diagnóstico CID-10 código C498: Neoplasia maligna do tecido conjuntivo e dos tecidos moles com lesão invasiva.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C498""}"
"Diagnóstico CID-10 código C499: Neoplasia maligna do tecido conjuntivo e tecidos moles, não especificados.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C499""}"
Diagnóstico CID-10 código C500: Neoplasia maligna do mamilo e aréola.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C500""}"
Diagnóstico CID-10 código C501: Neoplasia maligna da porção central da mama.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C501""}"
Diagnóstico CID-10 código C502: Neoplasia maligna do quadrante superior interno da mama.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C502""}"
Diagnóstico CID-10 código C503: Neoplasia maligna do quadrante inferior interno da mama.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C503""}"
Diagnóstico CID-10 código C504: Neoplasia maligna do quadrante superior externo da mama.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C504""}"
Diagnóstico CID-10 código C505: Neoplasia maligna do quadrante inferior externo da mama.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C505""}"
Diagnóstico CID-10 código C506: Neoplasia maligna da porção axilar da mama.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C506""}"
Diagnóstico CID-10 código C508: Neoplasia maligna da mama com lesão invasiva.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C508""}"
"Diagnóstico CID-10 código C509: Neoplasia maligna da mama, não especificada.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C509""}"
Diagnóstico CID-10 código C510: Neoplasia maligna dos grandes lábios.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C510""}"
"Diagnóstico CID-10 código C519: Neoplasia maligna da vulva, não especificada.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C519""}"
Diagnóstico CID-10 código C530: Neoplasia maligna do endocérvix.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C530""}"
Diagnóstico CID-10 código C531: Neoplasia maligna do exocérvix.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C531""}"
Diagnóstico CID-10 código C538: Neoplasia maligna do colo do útero com lesão invasiva.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C538""}"
"Diagnóstico CID-10 código C539: Neoplasia maligna do colo do útero, não especificado.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C539""}"
Diagnóstico CID-10 código C541: Neoplasia maligna do endométrio.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C541""}"
Diagnóstico CID-10 código C548: Neoplasia maligna do corpo do útero com lesão invasiva.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C548""}"
"Diagnóstico CID-10 código C549: Neoplasia maligna do corpo do útero, não especificado.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C549""}"
Diagnóstico CID-10 código C56: Neoplasia maligna do ovário.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C56""}"
"Diagnóstico CID-10 código C609: Neoplasia maligna do pênis, não especificado.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C609""}"
Diagnóstico CID-10 código C61: Neoplasia maligna da próstata.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C61""}"
Diagnóstico CID-10 código C621: Neoplasia maligna do testículo tópico.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C621""}"
"Diagnóstico CID-10 código C629: Neoplasia maligna do testículo, sem outras especificações.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C629""}"
"Diagnóstico CID-10 código C64: Neoplasia maligna do rim, exceto pelve renal.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C64""}"
Diagnóstico CID-10 código C65: Neoplasia maligna da pelve renal.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C65""}"
Diagnóstico CID-10 código C66: Neoplasia maligna dos ureteres.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C66""}"
Diagnóstico CID-10 código C670: Neoplasia maligna do trígono da bexiga.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C670""}"
Diagnóstico CID-10 código C671: Neoplasia maligna da cúpula da bexiga.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C671""}"
Diagnóstico CID-10 código C672: Neoplasia maligna da parede lateral da bexiga.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C672""}"
Diagnóstico CID-10 código C673: Neoplasia maligna da parede anterior da bexiga.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C673""}"
Diagnóstico CID-10 código C674: Neoplasia maligna da parede posterior da bexiga.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C674""}"
Diagnóstico CID-10 código C675: Neoplasia maligna do colo da bexiga.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C675""}"
Diagnóstico CID-10 código C678: Neoplasia maligna da bexiga com lesão invasiva.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C678""}"
"Diagnóstico CID-10 código C679: Neoplasia maligna da bexiga, sem outra especificações.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C679""}"
Diagnóstico CID-10 código C692: Neoplasia maligna da retina.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C692""}"
Diagnóstico CID-10 código C693: Neoplasia maligna da coróide.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C693""}"
Diagnóstico CID-10 código C698: Neoplasia maligna do olho e anexos com lesão invasiva.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C698""}"
"Diagnóstico CID-10 código C699: Neoplasia maligna do olho, não especificado.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C699""}"
"Diagnóstico CID-10 código C710: Neoplasia maligna do cérebro, exceto lobos e ventrículos.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C710""}"
Diagnóstico CID-10 código C711: Neoplasia maligna do lobo frontal.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C711""}"
Diagnóstico CID-10 código C715: Neoplasia maligna do ventrículo cerebral.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C715""}"
Diagnóstico CID-10 código C716: Neoplasia maligna do cerebelo.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C716""}"
Diagnóstico CID-10 código C717: Neoplasia maligna do tronco cerebral.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C717""}"
Diagnóstico CID-10 código C718: Neoplasia maligna do encéfalo com lesão invasiva.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C718""}"
"Diagnóstico CID-10 código C719: Neoplasia maligna do encéfalo, não especificado.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C719""}"
Diagnóstico CID-10 código C728: Neoplasia maligna do encéfalo e de outras partes do sistema nervoso central com lesão invasiva.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C728""}"
"Diagnóstico CID-10 código C729: Neoplasia maligna do sistema nervoso central, não especificado.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C729""}"
Diagnóstico CID-10 código C73: Neoplasia maligna da glândula tireóide.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C73""}"
Diagnóstico CID-10 código C740: Neoplasia maligna do córtex da supra-renal.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C740""}"
"Diagnóstico CID-10 código C749: Neoplasia maligna da glândula supra-renal, não especificada.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C749""}"
"Diagnóstico CID-10 código C760: Neoplasia maligna da cabeça, face e pescoço.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C760""}"
Diagnóstico CID-10 código C767: Neoplasia maligna de outras localizações mal definidas.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C767""}"
Diagnóstico CID-10 código C768: Neoplasia maligna de outras localizações e das mal definidas com lesão invasiva.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C768""}"
"Diagnóstico CID-10 código C770: Neoplasia maligna secundária e não especificada dos gânglios linfáticos da cabeça, face e pescoço.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C770""}"
Diagnóstico CID-10 código C773: Neoplasia maligna secundária e não especificada dos gânglios linfáticos axilares e dos membros superiores.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C773""}"
Diagnóstico CID-10 código C774: Neoplasia maligna secundária e não especificada dos gânglios linfáticos inguinais e dos membros inferiores.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C774""}"
Diagnóstico CID-10 código C778: Neoplasia maligna secundária e não especificada dos gânglios linfáticos de múltiplas regiões.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C778""}"
Diagnóstico CID-10 código C780: Neoplasia maligna secundária dos pulmões.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C780""}"
Diagnóstico CID-10 código C786: Neoplasia maligna secundária do retroperitônio e do peritônio.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C786""}"
Diagnóstico CID-10 código C787: Neoplasia maligna secundária do fígado.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C787""}"
Diagnóstico CID-10 código C793: Neoplasia maligna secundária do encéfalo e das meninges cerebrais.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C793""}"
Diagnóstico CID-10 código C794: Neoplasia maligna secundária de outras partes do sistema nervoso e não especificadas.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C794""}"
Diagnóstico CID-10 código C795: Neoplasia maligna secundária dos ossos e da medula óssea.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C795""}"
Diagnóstico CID-10 código C798: Neoplasia maligna secundária de outra localização especificada.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C798""}"
"Diagnóstico CID-10 código C80: Neoplasia maligna, sem especificação de localização.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C80""}"
"Diagnóstico CID-10 código C810: Doença de Hodgkin, predominância linfocítica.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C810""}"
"Diagnóstico CID-10 código C811: Doença de Hodgkin, esclerose nodular.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C811""}"
Diagnóstico CID-10 código C817: Outra forma da doença de Hodgkin.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C817""}"
"Diagnóstico CID-10 código C819: Doença de Hodgkin, não especificada.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C819""}"
"Diagnóstico CID-10 código C820: Linfoma não-Hodgkin, pequenas células clivadas, folicular.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C820""}"
"Diagnóstico CID-10 código C829: Linfoma não-Hodgkin, folicular, não especificado.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C829""}"
"Diagnóstico CID-10 código C833: Linfoma não-Hodgkin difuso, grandes células (difuso).",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C833""}"
"Diagnóstico CID-10 código C835: Linfoma não-Hodgkin difuso, linfoblástico (difuso).",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C835""}"
Diagnóstico CID-10 código C837: Tumor de Burkitt.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C837""}"
"Diagnóstico CID-10 código C839: Linfoma não-Hodgkin difuso, não especificado.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C839""}"
Diagnóstico CID-10 código C845: Outros linfomas de células T e os não especificados.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C845""}"
"Diagnóstico CID-10 código C851: Linfoma de células B, não especificado.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C851""}"
Diagnóstico CID-10 código C857: Outros tipos especificados de linfoma não-Hodgkin.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C857""}"
Diagnóstico CID-10 código C859: Linfoma não-Hodgkin de tipo não especificado.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C859""}"
"Diagnóstico CID-10 código C889: Doença imunoproliferativa maligna, não especificada.",entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C889""}"
Diagnóstico CID-10 código C900: Mieloma múltiplo.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C900""}"
Diagnóstico CID-10 código C910: Leucemia linfoblástica aguda.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C910""}"
Diagnóstico CID-10 código C911: Leucemia linfocítica crônica.,entidade_diagnostico,"{""categoria"": ""entidade_diagnostico"", ""codigo_cid"": ""C911""}"
